Acession;Virus;Genotype;Product;Host;Country;Date;Size;Clinic;Gender;Age
KY703984;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11775;CHF;M;12
KY703985;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;13
KY703986;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;8
KY703987;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;M;13
KY703988;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11307;CHF;F;12
KY703989;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;11740;CHF;M;13
KY703990;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;F;4
KY703991;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11775;CHF;M;33
KY703992;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11783;N/A;N/A;N/A
KY703993;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2014;12136;CHF;M;1
KY703994;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;10
KY703995;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11660;CHF;M;3
KY703996;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11571;CHF;F;11
KY703997;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;M;11
KY703998;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11694;N/A;N/A;N/A
KY703999;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11952;CHF;M;4
KY704000;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;12136;CHF;M;6
KY704001;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11617;CHF;M;3
KY704002;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Nicaragua;2015;11307;CHF;M;10
KY704933;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;10486;N/A;N/A;N/A
KY704934;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11050;N/A;N/A;N/A
KY704935;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11093;N/A;N/A;N/A
KY704936;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11630;N/A;N/A;N/A
KY704937;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11214;N/A;N/A;N/A
KY704938;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;10945;N/A;N/A;N/A
KY704939;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11211;N/A;N/A;N/A
KY704940;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11310;N/A;N/A;N/A
KY704941;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;10848;N/A;N/A;N/A
KY704942;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11297;N/A;N/A;N/A
KY704943;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11116;N/A;N/A;N/A
KY704944;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11078;N/A;N/A;N/A
KY704945;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11118;N/A;N/A;N/A
KY704946;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11121;N/A;N/A;N/A
KY704947;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11273;N/A;N/A;N/A
KY704948;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11212;N/A;N/A;N/A
KY704949;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11114;N/A;N/A;N/A
KY704950;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11112;N/A;N/A;N/A
KY704951;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11054;N/A;N/A;N/A
KY704952;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11246;N/A;N/A;N/A
KY704953;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1;Hs;Brazil;2016;11109;N/A;N/A;N/A
KY704954;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11804;N/A;N/A;N/A
KY704955;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Brazil;2016;11804;N/A;N/A;N/A
KY751908;Chikungunya;East-Central-South-African;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Australia;2016;11796;CHF;M;N/A
KY883764;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Singapore;2013;11774;N/A;N/A;N/A
KY885022;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
KY885023;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
KY885024;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
KY885025;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
KY885026;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
KY885027;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Indonesia;2016;1320;N/A;N/A;N/A
LC064714;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064715;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064716;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064717;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;727;CHF;N/A;N/A
LC064718;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;725;CHF;N/A;N/A
LC064719;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2011;733;CHF;N/A;N/A
LC064720;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2011;733;CHF;N/A;N/A
LC064721;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2011;733;CHF;N/A;N/A
LC064722;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064723;Chikungunya;East-Central-South-African;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064724;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064725;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2011;733;CHF;N/A;N/A
LC064726;Chikungunya;East-Central-South-African;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064727;Chikungunya;East-Central-South-African;E1;Hs;Philippines;2013;732;CHF;N/A;N/A
LC064728;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064729;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064730;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064731;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064732;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064733;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064734;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064735;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064736;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064737;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064738;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064739;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064740;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064741;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC064742;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064743;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2012;733;CHF;N/A;N/A
LC064744;Chikungunya;Asian and Caribbean;E1;Hs;Philippines;2013;733;CHF;N/A;N/A
LC146714;Chikungunya;Asian and Caribbean;E1-3'UTR;Hs;Cuba;2016;1320;CHF;M;27
LC147062;Chikungunya;East-Central-South-African;E1;Hs;Laos;2013;518;N/A;N/A;N/A
LC147063;Chikungunya;East-Central-South-African;E1;Hs;Laos;2013;518;CHF;N/A;N/A
LC147064;Chikungunya;East-Central-South-African;E1;Hs;Laos;2013;518;N/A;N/A;N/A
LC259083;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2009;11998;N/A;N/A;N/A
LC259084;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Philippines;2012;11991;N/A;N/A;N/A
LC259085;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2012;11980;N/A;N/A;N/A
LC259086;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;12005;N/A;N/A;N/A
LC259087;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2013;11980;N/A;N/A;N/A
LC259088;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Tonga;2014;12007;N/A;N/A;N/A
LC259089;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Dominica;2014;12004;N/A;N/A;N/A
LC259090;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Colombia;2015;12004;N/A;N/A;N/A
LC259091;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Indonesia;2015;11980;N/A;N/A;N/A
LC259092;Chikungunya;Asian and Caribbean;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Cuba;2016;12004;N/A;N/A;N/A
LC259093;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Malaysia;2009;11832;N/A;N/A;N/A
LC259094;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Angola;2016;11825;N/A;N/A;N/A
LC331252;Chikungunya;East-Central-South-African;nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Japan;2016;11771;N/A;N/A;N/A
LC364266;Chikungunya;East-Central-South-African;E1;Hs;Bangladesh;2017;903;N/A;N/A;N/A
LC364267;Chikungunya;East-Central-South-African;E1;Hs;Bangladesh;2017;903;N/A;N/A;N/A
LC364268;Chikungunya;East-Central-South-African;E1;Hs;Bangladesh;2017;903;N/A;N/A;N/A
LC364269;Chikungunya;East-Central-South-African;E1;Hs;Bangladesh;2017;903;N/A;N/A;N/A
LC411941;Chikungunya;Asian and Caribbean;C-E3;Hs;Aruba;2014;783;N/A;N/A;N/A
LC488387;Chikungunya;Asian and Caribbean;nsP1;Hs;India;2016;241;N/A;N/A;N/A
LN898093;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2013;12230;N/A;N/A;N/A
LN898094;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898095;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898096;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898097;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898098;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898099;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898100;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898101;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898102;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898103;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898104;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898105;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898106;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898107;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898108;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898109;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN898110;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898111;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Guadeloupe;2014;12230;N/A;N/A;N/A
LN898112;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;Martinique;2014;12230;N/A;N/A;N/A
LN901341;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901342;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901343;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901344;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901345;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901346;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901347;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901348;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901349;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901350;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901351;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901352;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901353;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901354;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901355;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901356;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901357;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901358;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901359;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901360;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901361;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901362;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901363;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901366;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901367;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901368;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901369;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901370;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901371;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2012;2772;N/A;N/A;N/A
LN901373;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901374;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901375;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901376;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901377;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901378;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901379;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901380;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901381;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901382;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LN901383;Chikungunya;East-Central-South-African;E2-6K-E1-3'UTR;Hs;Laos;2013;2772;N/A;N/A;N/A
LT908477;Chikungunya;East-Central-South-African;E1;Hs;Italy;2017;507;N/A;N/A;N/A
LT908478;Chikungunya;East-Central-South-African;E1;Hs;Italy;2017;507;N/A;N/A;N/A
LT964945;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964946;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964947;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964948;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964949;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964950;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964951;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964952;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964953;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964954;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964955;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964956;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964957;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964958;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964959;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964960;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964961;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964962;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964963;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964964;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964965;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964966;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964967;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964968;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
LT964969;Chikungunya;Could not assign;E1;Hs;Italy;2017;487;N/A;N/A;N/A
MF001505;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;12007;N/A;N/A;N/A
MF001506;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;12009;N/A;N/A;N/A
MF001507;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11987;N/A;N/A;N/A
MF001508;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11969;N/A;N/A;N/A
MF001509;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;12008;N/A;N/A;N/A
MF001510;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11993;N/A;N/A;N/A
MF001511;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;12010;N/A;N/A;N/A
MF001512;Chikungunya;Asian and Caribbean;5'UTR-nsP1-nsP2-nsP3-nsP4-C-E3-E2-6K-E1-3'UTR;Hs;USA;2015;11894;N/A;N/A;N/A
